timestamp,name,symbol,price_usd,high,low,chg_,chg_%,vol_,time
2025-10-08 16:00:03,3M,,155.33,157.94,155.18,-0.6,-0.38,1700000.0,07/10
2025-10-08 16:00:03,Sherwin-Williams,,337.0,337.46,334.73,0.09,0.03,1500000.0,07/10
2025-10-08 15:30:01,Apple,AAPL,256.48,257.4,255.43,-0.21,-0.08,31960000.0,07/10
2025-10-08 15:30:01,Verizon,,41.4,41.86,41.34,-0.04,-0.10,34000000.0,07/10
2025-10-08 15:30:01,Visa A,,352.42,354.44,350.06,3.14,0.90,5040000.0,07/10
2025-10-08 15:30:01,P&amp;G,,152.54,153.17,150.05,2.13,1.42,6840000.0,07/10
2025-10-08 15:30:01,Caterpillar,CAT,486.71,498.38,483.55,-8.67,-1.75,2140000.0,07/10
2025-10-08 15:30:01,Cisco,,68.99,69.22,68.44,0.08,0.12,16489999.999999998,07/10
2025-10-08 15:30:01,Sherwin-Williams,,337.0,337.46,334.73,0.09,0.03,1500000.0,07/10
2025-10-08 15:30:01,McDonald’s,,296.32,298.07,294.13,0.28,0.09,2520000.0,07/10
2025-10-08 15:30:01,Goldman Sachs,,789.65,805.32,781.39,-7.13,-0.89,1550000.0,07/10
2025-10-08 15:30:01,Salesforce Inc,,239.74,247.36,237.55,-6.04,-2.46,8390000.0,07/10
2025-10-08 15:30:01,Microsoft,MSFT,523.98,529.8,521.44,-4.59,-0.87,14620000.0,07/10
2025-10-08 15:30:01,American Express,,327.97,334.94,325.74,-4.02,-1.21,1710000.0,07/10
2025-10-08 15:30:01,Walmart,WMT,103.24,103.25,100.95,0.54,0.53,15540000.0,07/10
2025-10-08 15:30:01,Coca-Cola,,66.79,67.26,65.87,0.69,1.04,13330000.0,07/10
2025-10-08 15:30:01,Home Depot,,386.81,389.75,385.51,-2.52,-0.65,2510000.0,07/10
2025-10-08 15:30:01,J&amp;J,,188.89,189.23,182.94,0.73,0.39,8780000.0,07/10
2025-10-08 15:30:01,Amazon.com,AMZN,221.78,222.89,220.17,0.88,0.40,31190000.0,07/10
2025-10-08 15:30:01,Chevron,CVX,154.91,154.96,151.28,0.89,0.58,5480000.0,07/10
2025-10-08 15:30:01,Amgen,AMGN,295.54,295.85,290.21,1.42,0.48,1500000.0,07/10
2025-10-08 15:30:01,Boeing,,221.82,223.95,219.2,2.09,0.95,7610000.0,07/10
2025-10-08 15:30:01,JPMorgan,,307.69,310.01,304.7,-1.49,-0.48,8450000.0,07/10
2025-10-08 15:30:01,Merck&amp;Co,,87.61,88.94,87.14,-1.19,-1.34,9450000.0,07/10
2025-10-08 15:30:01,Travelers,,284.97,286.89,282.79,2.24,0.79,770160.0,07/10
2025-10-08 15:30:01,3M,,155.33,157.94,155.18,-0.6,-0.38,1700000.0,07/10
2025-10-08 15:30:01,NVIDIA,NVDA,185.04,189.06,184.0,-0.5,-0.27,140090000.0,07/10
2025-10-08 15:30:01,IBM,,293.87,301.04,293.29,4.45,1.54,7190000.0,07/10
2025-10-08 15:30:01,Citigroup,C,97.8,98.86,96.68,-0.25,-0.25,8520000.0,07/10
2025-10-08 15:30:01,Walt Disney,,112.53,113.4,111.8,-0.22,-0.20,5410000.0,07/10
2025-10-08 15:30:01,Honeywell,,208.98,209.68,207.81,-0.02,-0.01,3870000.0,07/10
2025-10-08 15:30:01,UnitedHealth,,363.66,364.72,358.06,4.89,1.36,7240000.0,07/10
2025-10-08 15:30:01,Nike,NKE,68.91,71.58,68.9,-2.26,-3.18,17370000.0,07/10
2025-10-08 15:00:06,Verizon,,41.4,41.86,41.34,-0.04,-0.10,34000000.0,07/10
2025-10-08 15:00:06,Honeywell,,208.98,209.68,207.81,-0.02,-0.01,3870000.0,07/10
2025-10-08 15:00:06,UnitedHealth,,363.66,364.72,358.06,4.89,1.36,7240000.0,07/10
2025-10-08 15:00:06,IBM,,293.87,301.04,293.29,4.45,1.54,7190000.0,07/10
2025-10-08 15:00:06,Visa A,,352.42,354.44,350.06,3.14,0.90,5040000.0,07/10
2025-10-08 15:00:06,Travelers,,284.97,286.89,282.79,2.24,0.79,770160.0,07/10
2025-10-08 15:00:06,P&amp;G,,152.54,153.17,150.05,2.13,1.42,6840000.0,07/10
2025-10-08 15:00:06,Nike,NKE,68.91,71.58,68.9,-2.26,-3.18,17370000.0,07/10
2025-10-08 15:00:06,Home Depot,,386.81,389.75,385.51,-2.52,-0.65,2510000.0,07/10
2025-10-08 15:00:06,J&amp;J,,188.89,189.23,182.94,0.73,0.39,8780000.0,07/10
2025-10-08 15:00:06,American Express,,327.97,334.94,325.74,-4.02,-1.21,1710000.0,07/10
2025-10-08 15:00:06,Walt Disney,,112.53,113.4,111.8,-0.22,-0.20,5410000.0,07/10
2025-10-08 15:00:06,Walmart,WMT,103.24,103.25,100.95,0.54,0.53,15540000.0,07/10
2025-10-08 15:00:06,Salesforce Inc,,239.74,247.36,237.55,-6.04,-2.46,8390000.0,07/10
2025-10-08 15:00:06,Sherwin-Williams,,337.0,337.46,334.73,0.09,0.03,1500000.0,07/10
2025-10-08 15:00:06,NVIDIA,NVDA,185.04,189.06,184.0,-0.5,-0.27,140090000.0,07/10
2025-10-08 15:00:06,Microsoft,MSFT,523.98,529.8,521.44,-4.59,-0.87,14620000.0,07/10
2025-10-08 15:00:06,Merck&amp;Co,,87.61,88.94,87.14,-1.19,-1.34,9450000.0,07/10
2025-10-08 15:00:06,3M,,155.33,157.94,155.18,-0.6,-0.38,1700000.0,07/10
2025-10-08 15:00:06,McDonald’s,,296.32,298.07,294.13,0.28,0.09,2520000.0,07/10
2025-10-08 15:00:06,Amazon.com,AMZN,221.78,222.89,220.17,0.88,0.40,31190000.0,07/10
2025-10-08 15:00:06,JPMorgan,,307.69,310.01,304.7,-1.49,-0.48,8450000.0,07/10
2025-10-08 15:00:06,Goldman Sachs,,789.65,805.32,781.39,-7.13,-0.89,1550000.0,07/10
2025-10-08 15:00:06,Amgen,AMGN,295.54,295.85,290.21,1.42,0.48,1500000.0,07/10
2025-10-08 15:00:06,Coca-Cola,,66.79,67.26,65.87,0.69,1.04,13330000.0,07/10
2025-10-08 15:00:06,Apple,AAPL,256.48,257.4,255.43,-0.21,-0.08,31960000.0,07/10
2025-10-08 15:00:06,Boeing,,221.82,223.95,219.2,2.09,0.95,7610000.0,07/10
2025-10-08 15:00:06,Caterpillar,CAT,486.71,498.38,483.55,-8.67,-1.75,2140000.0,07/10
2025-10-08 15:00:06,Chevron,CVX,154.91,154.96,151.28,0.89,0.58,5480000.0,07/10
2025-10-08 15:00:06,Cisco,,68.99,69.22,68.44,0.08,0.12,16489999.999999998,07/10
2025-10-08 15:00:06,Citigroup,C,97.8,98.86,96.68,-0.25,-0.25,8520000.0,07/10
2025-10-08 14:30:03,Coca-Cola,,66.79,67.26,65.87,0.69,1.04,13330000.0,07/10
2025-10-08 14:30:03,Cisco,,68.99,69.22,68.44,0.08,0.12,16489999.999999998,07/10
2025-10-08 14:30:03,Amgen,AMGN,295.54,295.85,290.21,1.42,0.48,1500000.0,07/10
2025-10-08 14:30:03,Home Depot,,386.81,389.75,385.51,-2.52,-0.65,2510000.0,07/10
2025-10-08 14:30:03,Honeywell,,208.98,209.68,207.81,-0.02,-0.01,3870000.0,07/10
2025-10-08 14:30:03,IBM,,293.87,301.04,293.29,4.45,1.54,7190000.0,07/10
2025-10-08 14:30:03,J&amp;J,,188.89,189.23,182.94,0.73,0.39,8780000.0,07/10
2025-10-08 14:30:03,American Express,,327.97,334.94,325.74,-4.02,-1.21,1710000.0,07/10
2025-10-08 14:30:03,McDonald’s,,296.32,298.07,294.13,0.28,0.09,2520000.0,07/10
2025-10-08 14:30:03,Amazon.com,AMZN,221.78,222.89,220.17,0.88,0.40,31190000.0,07/10
2025-10-08 14:30:03,Merck&amp;Co,,87.61,88.94,87.14,-1.19,-1.34,9450000.0,07/10
2025-10-08 14:30:03,3M,,155.33,157.94,155.18,-0.6,-0.38,1700000.0,07/10
2025-10-08 14:30:03,Caterpillar,CAT,486.71,498.38,483.55,-8.67,-1.75,2140000.0,07/10
2025-10-08 14:30:03,NVIDIA,NVDA,185.04,189.06,184.0,-0.5,-0.27,140090000.0,07/10
2025-10-08 14:30:03,Walt Disney,,112.53,113.4,111.8,-0.22,-0.20,5410000.0,07/10
2025-10-08 14:30:03,Nike,NKE,68.91,71.58,68.9,-2.26,-3.18,17370000.0,07/10
2025-10-08 14:30:03,P&amp;G,,152.54,153.17,150.05,2.13,1.42,6840000.0,07/10
2025-10-08 14:30:03,Salesforce Inc,,239.74,247.36,237.55,-6.04,-2.46,8390000.0,07/10
2025-10-08 14:30:03,Sherwin-Williams,,337.0,337.46,334.73,0.09,0.03,1500000.0,07/10
2025-10-08 14:30:03,Chevron,CVX,154.91,154.96,151.28,0.89,0.58,5480000.0,07/10
2025-10-08 14:30:03,Travelers,,284.97,286.89,282.79,2.24,0.79,770160.0,07/10
2025-10-08 14:30:03,UnitedHealth,,363.66,364.72,358.06,4.89,1.36,7240000.0,07/10
2025-10-08 14:30:03,Verizon,,41.4,41.86,41.34,-0.04,-0.10,34000000.0,07/10
2025-10-08 14:30:03,Visa A,,352.42,354.44,350.06,3.14,0.90,5040000.0,07/10
2025-10-08 14:30:03,Walmart,WMT,103.24,103.25,100.95,0.54,0.53,15540000.0,07/10
2025-10-08 14:30:03,Boeing,,221.82,223.95,219.2,2.09,0.95,7610000.0,07/10
2025-10-08 14:30:03,Goldman Sachs,,789.65,805.32,781.39,-7.13,-0.89,1550000.0,07/10
2025-10-08 14:30:03,Citigroup,C,97.8,98.86,96.68,-0.25,-0.25,8520000.0,07/10
2025-10-08 14:30:03,JPMorgan,,307.69,310.01,304.7,-1.49,-0.48,8450000.0,07/10
2025-10-08 14:30:03,Microsoft,MSFT,523.98,529.8,521.44,-4.59,-0.87,14620000.0,07/10
2025-10-08 14:30:03,Apple,AAPL,256.48,257.4,255.43,-0.21,-0.08,31960000.0,07/10
2025-10-08 14:00:03,Walmart,WMT,103.24,103.25,100.95,0.54,0.53,15540000.0,07/10
2025-10-08 14:00:03,NVIDIA,NVDA,185.04,189.06,184.0,-0.5,-0.27,140090000.0,07/10
2025-10-08 14:00:03,Home Depot,,386.81,389.75,385.51,-2.52,-0.65,2510000.0,07/10
2025-10-08 14:00:03,Caterpillar,CAT,486.71,498.38,483.55,-8.67,-1.75,2140000.0,07/10
2025-10-08 14:00:03,JPMorgan,,307.69,310.01,304.7,-1.49,-0.48,8450000.0,07/10
2025-10-08 14:00:03,Microsoft,MSFT,523.98,529.8,521.44,-4.59,-0.87,14620000.0,07/10
2025-10-08 14:00:03,Citigroup,C,97.8,98.86,96.68,-0.25,-0.25,8520000.0,07/10
2025-10-08 14:00:03,Coca-Cola,,66.79,67.26,65.87,0.69,1.04,13330000.0,07/10
2025-10-08 14:00:03,3M,,155.33,157.94,155.18,-0.6,-0.38,1700000.0,07/10
2025-10-08 14:00:03,American Express,,327.97,334.94,325.74,-4.02,-1.21,1710000.0,07/10
2025-10-08 14:00:03,Sherwin-Williams,,337.0,337.46,334.73,0.09,0.03,1500000.0,07/10
2025-10-08 14:00:03,Amgen,AMGN,295.54,295.85,290.21,1.42,0.48,1500000.0,07/10
2025-10-08 14:00:03,J&amp;J,,188.89,189.23,182.94,0.73,0.39,8780000.0,07/10
2025-10-08 14:00:03,Goldman Sachs,,789.65,805.32,781.39,-7.13,-0.89,1550000.0,07/10
2025-10-08 14:00:03,Merck&amp;Co,,87.61,88.94,87.14,-1.19,-1.34,9450000.0,07/10
2025-10-08 14:00:03,Travelers,,284.97,286.89,282.79,2.24,0.79,770160.0,07/10
2025-10-08 14:00:03,Boeing,,221.82,223.95,219.2,2.09,0.95,7610000.0,07/10
2025-10-08 14:00:03,UnitedHealth,,363.66,364.72,358.06,4.89,1.36,7240000.0,07/10
2025-10-08 14:00:03,Salesforce Inc,,239.74,247.36,237.55,-6.04,-2.46,8390000.0,07/10
2025-10-08 14:00:03,IBM,,293.87,301.04,293.29,4.45,1.54,7190000.0,07/10
2025-10-08 14:00:03,P&amp;G,,152.54,153.17,150.05,2.13,1.42,6840000.0,07/10
2025-10-08 14:00:03,Chevron,CVX,154.91,154.96,151.28,0.89,0.58,5480000.0,07/10
2025-10-08 14:00:03,Walt Disney,,112.53,113.4,111.8,-0.22,-0.20,5410000.0,07/10
2025-10-08 14:00:03,Visa A,,352.42,354.44,350.06,3.14,0.90,5040000.0,07/10
2025-10-08 14:00:03,Verizon,,41.4,41.86,41.34,-0.04,-0.10,34000000.0,07/10
2025-10-08 14:00:03,Apple,AAPL,256.48,257.4,255.43,-0.21,-0.08,31960000.0,07/10
2025-10-08 14:00:03,Nike,NKE,68.91,71.58,68.9,-2.26,-3.18,17370000.0,07/10
2025-10-08 14:00:03,Amazon.com,AMZN,221.78,222.89,220.17,0.88,0.40,31190000.0,07/10
2025-10-08 14:00:03,Honeywell,,208.98,209.68,207.81,-0.02,-0.01,3870000.0,07/10
2025-10-08 14:00:03,McDonald’s,,296.32,298.07,294.13,0.28,0.09,2520000.0,07/10
2025-10-08 14:00:03,Cisco,,68.99,69.22,68.44,0.08,0.12,16489999.999999998,07/10
2025-10-08 13:29:59,J&amp;J,,188.89,189.23,182.94,0.73,0.39,8780000.0,07/10
2025-10-08 13:29:59,Merck&amp;Co,,87.61,88.94,87.14,-1.19,-1.34,9450000.0,07/10
2025-10-08 13:29:59,Honeywell,,208.98,209.68,207.81,-0.02,-0.01,3870000.0,07/10
2025-10-08 13:29:59,Amazon.com,AMZN,221.78,222.89,220.17,0.88,0.40,31190000.0,07/10
2025-10-08 13:29:59,Apple,AAPL,256.48,257.4,255.43,-0.21,-0.08,31960000.0,07/10
2025-10-08 13:29:59,Verizon,,41.4,41.86,41.34,-0.04,-0.10,34000000.0,07/10
2025-10-08 13:29:59,Home Depot,,386.81,389.75,385.51,-2.52,-0.65,2510000.0,07/10
2025-10-08 13:29:59,Visa A,,352.42,354.44,350.06,3.14,0.90,5040000.0,07/10
2025-10-08 13:29:59,Walt Disney,,112.53,113.4,111.8,-0.22,-0.20,5410000.0,07/10
2025-10-08 13:29:59,Chevron,CVX,154.91,154.96,151.28,0.89,0.58,5480000.0,07/10
2025-10-08 13:29:59,Caterpillar,CAT,486.71,498.38,483.55,-8.67,-1.75,2140000.0,07/10
2025-10-08 13:29:59,Nike,NKE,68.91,71.58,68.9,-2.26,-3.18,17370000.0,07/10
2025-10-08 13:29:59,P&amp;G,,152.54,153.17,150.05,2.13,1.42,6840000.0,07/10
2025-10-08 13:29:59,Cisco,,68.99,69.22,68.44,0.08,0.12,16489999.999999998,07/10
2025-10-08 13:29:59,IBM,,293.87,301.04,293.29,4.45,1.54,7190000.0,07/10
2025-10-08 13:29:59,Walmart,WMT,103.24,103.25,100.95,0.54,0.53,15540000.0,07/10
2025-10-08 13:29:59,NVIDIA,NVDA,185.04,189.06,184.0,-0.5,-0.27,140090000.0,07/10
2025-10-08 13:29:59,UnitedHealth,,363.66,364.72,358.06,4.89,1.36,7240000.0,07/10
2025-10-08 13:29:59,Boeing,,221.82,223.95,219.2,2.09,0.95,7610000.0,07/10
2025-10-08 13:29:59,Microsoft,MSFT,523.98,529.8,521.44,-4.59,-0.87,14620000.0,07/10
2025-10-08 13:29:59,Coca-Cola,,66.79,67.26,65.87,0.69,1.04,13330000.0,07/10
2025-10-08 13:29:59,3M,,155.33,157.94,155.18,-0.6,-0.38,1700000.0,07/10
2025-10-08 13:29:59,Travelers,,284.97,286.89,282.79,2.24,0.79,770160.0,07/10
2025-10-08 13:29:59,American Express,,327.97,334.94,325.74,-4.02,-1.21,1710000.0,07/10
2025-10-08 13:29:59,Salesforce Inc,,239.74,247.36,237.55,-6.04,-2.46,8390000.0,07/10
2025-10-08 13:29:59,JPMorgan,,307.69,310.01,304.7,-1.49,-0.48,8450000.0,07/10
2025-10-08 13:29:59,Citigroup,C,97.8,98.86,96.68,-0.25,-0.25,8520000.0,07/10
2025-10-08 13:29:59,Sherwin-Williams,,337.0,337.46,334.73,0.09,0.03,1500000.0,07/10
2025-10-08 13:29:59,Amgen,AMGN,295.54,295.85,290.21,1.42,0.48,1500000.0,07/10
2025-10-08 13:29:59,Goldman Sachs,,789.65,805.32,781.39,-7.13,-0.89,1550000.0,07/10
2025-10-08 13:29:59,McDonald’s,,296.32,298.07,294.13,0.28,0.09,2520000.0,07/10
2025-10-08 12:59:59,Boeing,,221.82,223.95,219.2,2.09,0.95,7610000.0,07/10
2025-10-08 12:59:59,Verizon,,41.4,41.86,41.34,-0.04,-0.10,34000000.0,07/10
2025-10-08 12:59:59,Cisco,,68.99,69.22,68.44,0.08,0.12,16489999.999999998,07/10
2025-10-08 12:59:59,Amgen,AMGN,295.54,295.85,290.21,1.42,0.48,1500000.0,07/10
2025-10-08 12:59:59,Citigroup,C,97.8,98.86,96.68,-0.25,-0.25,8520000.0,07/10
2025-10-08 12:59:59,Coca-Cola,,66.79,67.26,65.87,0.69,1.04,13330000.0,07/10
2025-10-08 12:59:59,3M,,155.33,157.94,155.18,-0.6,-0.38,1700000.0,07/10
2025-10-08 12:59:59,Nike,NKE,68.91,71.58,68.9,-2.26,-3.18,17370000.0,07/10
2025-10-08 12:59:59,Goldman Sachs,,789.65,805.32,781.39,-7.13,-0.89,1550000.0,07/10
2025-10-08 12:59:59,Amazon.com,AMZN,221.78,222.89,220.17,0.88,0.40,31190000.0,07/10
2025-10-08 12:59:59,Honeywell,,208.98,209.68,207.81,-0.02,-0.01,3870000.0,07/10
2025-10-08 12:59:59,Visa A,,352.42,354.44,350.06,3.14,0.90,5040000.0,07/10
2025-10-08 12:59:59,Home Depot,,386.81,389.75,385.51,-2.52,-0.65,2510000.0,07/10
2025-10-08 12:59:59,P&amp;G,,152.54,153.17,150.05,2.13,1.42,6840000.0,07/10
2025-10-08 12:59:59,UnitedHealth,,363.66,364.72,358.06,4.89,1.36,7240000.0,07/10
2025-10-08 12:59:59,IBM,,293.87,301.04,293.29,4.45,1.54,7190000.0,07/10
2025-10-08 12:59:59,Travelers,,284.97,286.89,282.79,2.24,0.79,770160.0,07/10
2025-10-08 12:59:59,JPMorgan,,307.69,310.01,304.7,-1.49,-0.48,8450000.0,07/10
2025-10-08 12:59:59,McDonald’s,,296.32,298.07,294.13,0.28,0.09,2520000.0,07/10
2025-10-08 12:59:59,Merck&amp;Co,,87.61,88.94,87.14,-1.19,-1.34,9450000.0,07/10
2025-10-08 12:59:59,Microsoft,MSFT,523.98,529.8,521.44,-4.59,-0.87,14620000.0,07/10
2025-10-08 12:59:59,Salesforce Inc,,239.74,247.36,237.55,-6.04,-2.46,8390000.0,07/10
2025-10-08 12:59:59,J&amp;J,,188.89,189.23,182.94,0.73,0.39,8780000.0,07/10
2025-10-08 12:59:59,NVIDIA,NVDA,185.04,189.06,184.0,-0.5,-0.27,140090000.0,07/10
2025-10-08 12:59:59,Chevron,CVX,154.91,154.96,151.28,0.89,0.58,5480000.0,07/10
2025-10-08 12:59:59,Apple,AAPL,256.48,257.4,255.43,-0.21,-0.08,31960000.0,07/10
2025-10-08 12:59:59,Caterpillar,CAT,486.71,498.38,483.55,-8.67,-1.75,2140000.0,07/10
2025-10-08 12:59:59,Walt Disney,,112.53,113.4,111.8,-0.22,-0.20,5410000.0,07/10
2025-10-08 12:59:59,Walmart,WMT,103.24,103.25,100.95,0.54,0.53,15540000.0,07/10
2025-10-08 12:59:59,Sherwin-Williams,,337.0,337.46,334.73,0.09,0.03,1500000.0,07/10
2025-10-08 12:59:59,American Express,,327.97,334.94,325.74,-4.02,-1.21,1710000.0,07/10
2025-10-08 12:29:59,Apple,AAPL,256.48,257.4,255.43,-0.21,-0.08,31960000.0,07/10
2025-10-08 12:29:59,NVIDIA,NVDA,185.04,189.06,184.0,-0.5,-0.27,140090000.0,07/10
2025-10-08 12:29:59,Travelers,,284.97,286.89,282.79,2.24,0.79,770160.0,07/10
2025-10-08 12:29:59,Visa A,,352.42,354.44,350.06,3.14,0.90,5040000.0,07/10
2025-10-08 12:29:59,Walmart,WMT,103.24,103.25,100.95,0.54,0.53,15540000.0,07/10
2025-10-08 12:29:59,Sherwin-Williams,,337.0,337.46,334.73,0.09,0.03,1500000.0,07/10
2025-10-08 12:29:59,3M,,155.33,157.94,155.18,-0.6,-0.38,1700000.0,07/10
2025-10-08 12:29:59,Salesforce Inc,,239.74,247.36,237.55,-6.04,-2.46,8390000.0,07/10
2025-10-08 12:29:59,P&amp;G,,152.54,153.17,150.05,2.13,1.42,6840000.0,07/10
2025-10-08 12:29:59,Nike,NKE,68.91,71.58,68.9,-2.26,-3.18,17370000.0,07/10
2025-10-08 12:29:59,Boeing,,221.82,223.95,219.2,2.09,0.95,7610000.0,07/10
2025-10-08 12:29:59,Walt Disney,,112.53,113.4,111.8,-0.22,-0.20,5410000.0,07/10
2025-10-08 12:29:59,Amazon.com,AMZN,221.78,222.89,220.17,0.88,0.40,31190000.0,07/10
2025-10-08 12:29:59,Home Depot,,386.81,389.75,385.51,-2.52,-0.65,2510000.0,07/10
2025-10-08 12:29:59,Microsoft,MSFT,523.98,529.8,521.44,-4.59,-0.87,14620000.0,07/10
2025-10-08 12:29:59,American Express,,327.97,334.94,325.74,-4.02,-1.21,1710000.0,07/10
2025-10-08 12:29:59,Honeywell,,208.98,209.68,207.81,-0.02,-0.01,3870000.0,07/10
2025-10-08 12:29:59,Merck&amp;Co,,87.61,88.94,87.14,-1.19,-1.34,9450000.0,07/10
2025-10-08 12:29:59,McDonald’s,,296.32,298.07,294.13,0.28,0.09,2520000.0,07/10
2025-10-08 12:29:59,Caterpillar,CAT,486.71,498.38,483.55,-8.67,-1.75,2140000.0,07/10
2025-10-08 12:29:59,IBM,,293.87,301.04,293.29,4.45,1.54,7190000.0,07/10
2025-10-08 12:29:59,Chevron,CVX,154.91,154.96,151.28,0.89,0.58,5480000.0,07/10
2025-10-08 12:29:59,JPMorgan,,307.69,310.01,304.7,-1.49,-0.48,8450000.0,07/10
2025-10-08 12:29:59,Cisco,,68.99,69.22,68.44,0.08,0.12,16489999.999999998,07/10
2025-10-08 12:29:59,Citigroup,C,97.8,98.86,96.68,-0.25,-0.25,8520000.0,07/10
2025-10-08 12:29:59,J&amp;J,,188.89,189.23,182.94,0.73,0.39,8780000.0,07/10
2025-10-08 12:29:59,Coca-Cola,,66.79,67.26,65.87,0.69,1.04,13330000.0,07/10
2025-10-08 12:29:59,UnitedHealth,,363.66,364.72,358.06,4.89,1.36,7240000.0,07/10
2025-10-08 12:29:59,Goldman Sachs,,789.65,805.32,781.39,-7.13,-0.89,1550000.0,07/10
2025-10-08 12:29:59,Amgen,AMGN,295.54,295.85,290.21,1.42,0.48,1500000.0,07/10
2025-10-08 12:29:59,Verizon,,41.4,41.86,41.34,-0.04,-0.10,34000000.0,07/10
2025-10-08 12:00:00,Goldman Sachs,,789.65,805.32,781.39,-7.13,-0.89,1550000.0,07/10
2025-10-08 12:00:00,Honeywell,,208.98,209.68,207.81,-0.02,-0.01,3870000.0,07/10
2025-10-08 12:00:00,IBM,,293.87,301.04,293.29,4.45,1.54,7190000.0,07/10
2025-10-08 12:00:00,Coca-Cola,,66.79,67.26,65.87,0.69,1.04,13330000.0,07/10
2025-10-08 12:00:00,J&amp;J,,188.89,189.23,182.94,0.73,0.39,8780000.0,07/10
2025-10-08 12:00:00,JPMorgan,,307.69,310.01,304.7,-1.49,-0.48,8450000.0,07/10
2025-10-08 12:00:00,Cisco,,68.99,69.22,68.44,0.08,0.12,16489999.999999998,07/10
2025-10-08 12:00:00,McDonald’s,,296.32,298.07,294.13,0.28,0.09,2520000.0,07/10
2025-10-08 12:00:00,Caterpillar,CAT,486.71,498.38,483.55,-8.67,-1.75,2140000.0,07/10
2025-10-08 12:00:00,Apple,AAPL,256.48,257.4,255.43,-0.21,-0.08,31960000.0,07/10
2025-10-08 12:00:00,Merck&amp;Co,,87.61,88.94,87.14,-1.19,-1.34,9450000.0,07/10
2025-10-08 12:00:00,Amgen,AMGN,295.54,295.85,290.21,1.42,0.48,1500000.0,07/10
2025-10-08 12:00:00,Microsoft,MSFT,523.98,529.8,521.44,-4.59,-0.87,14620000.0,07/10
2025-10-08 12:00:00,American Express,,327.97,334.94,325.74,-4.02,-1.21,1710000.0,07/10
2025-10-08 12:00:00,Amazon.com,AMZN,221.78,222.89,220.17,0.88,0.40,31190000.0,07/10
2025-10-08 12:00:00,Chevron,CVX,154.91,154.96,151.28,0.89,0.58,5480000.0,07/10
2025-10-08 12:00:00,3M,,155.33,157.94,155.18,-0.6,-0.38,1700000.0,07/10
2025-10-08 12:00:00,NVIDIA,NVDA,185.04,189.06,184.0,-0.5,-0.27,140090000.0,07/10
2025-10-08 12:00:00,Citigroup,C,97.8,98.86,96.68,-0.25,-0.25,8520000.0,07/10
2025-10-08 12:00:00,Boeing,,221.82,223.95,219.2,2.09,0.95,7610000.0,07/10
2025-10-08 12:00:00,Walt Disney,,112.53,113.4,111.8,-0.22,-0.20,5410000.0,07/10
2025-10-08 12:00:00,Walmart,WMT,103.24,103.25,100.95,0.54,0.53,15540000.0,07/10
2025-10-08 12:00:00,Visa A,,352.42,354.44,350.06,3.14,0.90,5040000.0,07/10
2025-10-08 12:00:00,Verizon,,41.4,41.86,41.34,-0.04,-0.10,34000000.0,07/10
2025-10-08 12:00:00,UnitedHealth,,363.66,364.72,358.06,4.89,1.36,7240000.0,07/10
2025-10-08 12:00:00,Travelers,,284.97,286.89,282.79,2.24,0.79,770160.0,07/10
2025-10-08 12:00:00,Sherwin-Williams,,337.0,337.46,334.73,0.09,0.03,1500000.0,07/10
2025-10-08 12:00:00,Salesforce Inc,,239.74,247.36,237.55,-6.04,-2.46,8390000.0,07/10
2025-10-08 12:00:00,P&amp;G,,152.54,153.17,150.05,2.13,1.42,6840000.0,07/10
2025-10-08 12:00:00,Nike,NKE,68.91,71.58,68.9,-2.26,-3.18,17370000.0,07/10
2025-10-08 12:00:00,Home Depot,,386.81,389.75,385.51,-2.52,-0.65,2510000.0,07/10
2025-10-08 11:30:03,Amazon.com,AMZN,221.78,222.89,220.17,0.88,0.40,31190000.0,07/10
2025-10-08 11:30:03,P&amp;G,,152.54,153.17,150.05,2.13,1.42,6840000.0,07/10
2025-10-08 11:30:03,Apple,AAPL,256.48,257.4,255.43,-0.21,-0.08,31960000.0,07/10
2025-10-08 11:30:03,Amgen,AMGN,295.54,295.85,290.21,1.42,0.48,1500000.0,07/10
2025-10-08 11:30:03,Goldman Sachs,,789.65,805.32,781.39,-7.13,-0.89,1550000.0,07/10
2025-10-08 11:30:03,Merck&amp;Co,,87.61,88.94,87.14,-1.19,-1.34,9450000.0,07/10
2025-10-08 11:30:03,Sherwin-Williams,,337.0,337.46,334.73,0.09,0.03,1500000.0,07/10
2025-10-08 11:30:03,American Express,,327.97,334.94,325.74,-4.02,-1.21,1710000.0,07/10
2025-10-08 11:30:03,J&amp;J,,188.89,189.23,182.94,0.73,0.39,8780000.0,07/10
2025-10-08 11:30:03,Citigroup,C,97.8,98.86,96.68,-0.25,-0.25,8520000.0,07/10
2025-10-08 11:30:03,3M,,155.33,157.94,155.18,-0.6,-0.38,1700000.0,07/10
2025-10-08 11:30:03,Coca-Cola,,66.79,67.26,65.87,0.69,1.04,13330000.0,07/10
2025-10-08 11:30:03,JPMorgan,,307.69,310.01,304.7,-1.49,-0.48,8450000.0,07/10
2025-10-08 11:30:03,Microsoft,MSFT,523.98,529.8,521.44,-4.59,-0.87,14620000.0,07/10
2025-10-08 11:30:03,Salesforce Inc,,239.74,247.36,237.55,-6.04,-2.46,8390000.0,07/10
2025-10-08 11:30:03,NVIDIA,NVDA,185.04,189.06,184.0,-0.5,-0.27,140090000.0,07/10
